X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,Label
6.2,2.2,1.96,1152,1291,88,0,1378,-14.32,-0.71,2.59,994,1152,1554,1019,484,CAR
10.67,2.43,0.16,1168,1264,90,0,1394,-11.22,-0.27,3.45,998,1149,1568,1018,483,CAR
12.79,2.55,-0.12,1174,1274,92,0,1375,-7.26,0.16,4.28,998,1150,1535,1006,486,CAR
16.24,2.55,-0.24,1173,1273,88,0,1403,-2.82,1.1,5.49,1015,1147,1555,1021,484,CAR
15.73,2.04,0.78,1150,1268,89,0,1383,-0.12,1.61,5.1,1013,1159,1562,1043,481,CAR
12.12,2.28,1.73,1179,1290,87,0,1381,-4.08,0.82,4.71,1013,1158,1570,1039,486,CAR
9.3,2.82,1.57,1152,1297,91,0,1378,-9.57,0.55,3.57,1002,1161,1578,1046,485,CAR
5.88,2.86,2.71,1154,1299,87,0,1394,-12.47,0.47,2.75,1011,1154,1559,1042,485,CAR
3.8,2.55,3.8,1147,1295,93,0,1391,-15.49,0.55,2.63,999,1146,1570,1040,490,CAR
5.18,3.06,2.2,1168,1287,92,0,1378,-15.97,-0.39,3.96,1002,1149,1556,1031,488,CAR
8.71,2.63,1.88,1157,1278,93,0,1375,-12.63,0.31,3.49,1003,1157,1574,1023,486,CAR
10.51,2.51,-0.98,1156,1294,92,0,1379,-8.55,0.67,4.24,994,1159,1582,1023,485,CAR
14.24,3.06,-1.1,1170,1275,86,0,1387,-4.2,0.98,5.53,998,1147,1563,1037,485,CAR
16.4,2.43,0.78,1162,1285,96,0,1379,-0.82,1.41,6.16,1005,1149,1568,1041,485,CAR
14.32,1.96,0.98,1152,1295,87,0,1378,-2.39,2.24,5.26,1000,1149,1573,1023,487,CAR
11.1,2.82,1.1,1158,1296,89,0,1374,-6.71,-0.16,4.47,1008,1150,1567,1040,482,CAR
7.96,2.67,2,1154,1275,81,0,1401,-9.14,0.24,0.82,1008,1148,1579,1034,487,CAR
4.71,2.67,3.49,1155,1291,96,0,1379,-14.32,1.02,0.59,999,1151,1583,1043,487,CAR
4.24,2.16,3.8,1170,1283,94,0,1391,-14,-0.35,1.77,1014,1150,1571,1043,486,CAR
6.55,2.63,3.45,1175,1281,100,0,1392,-10.16,-0.9,1.88,976,1152,1590,1037,485,CAR
6.24,3.41,3.96,1168,1293,110,0,1376,-7.53,-1.18,2.47,971,1175,1606,1046,486,CAR
6.08,4.51,5.22,1161,1267,112,0,1399,-7.37,-0.63,3.57,983,1211,1616,1067,490,CAR
6.59,4.82,7.26,1163,1299,122,0,1379,-7.49,0.39,5.61,990,1254,1627,1082,494,CAR
7.65,2.35,9.18,1170,1265,113,0,1378,-7.77,-0.94,7.49,992,1274,1644,1083,493,CAR
6,0.71,10.9,1156,1267,125,0,1370,-7.69,-1.73,8.04,1002,1296,1648,1076,491,CAR
4.2,-1.1,12.08,1170,1275,122,0,1395,-6.51,-2.98,9.49,997,1286,1638,1091,496,CAR
2.71,-2.08,10.24,1173,1267,128,0,1391,-5.37,-3.73,8.9,1011,1296,1657,1088,496,CAR
7.69,-1.96,13.38,1150,1280,122,0,1379,-2.98,-5.49,12.4,1015,1301,1663,1100,496,CAR
3.53,-3.1,10.36,1178,1281,128,0,1397,-4.94,-5.22,6.71,1009,1286,1667,1094,497,CAR
3.77,-3.33,9.92,1169,1286,110,0,1398,-4.28,-4.82,8.39,1005,1299,1679,1109,498,CAR
3.49,-3.26,9.89,1183,1291,121,0,1392,-5.02,-4.86,8.28,1008,1308,1678,1104,497,CAR
3.3,-3.22,9.85,1172,1296,129,0,1387,-5.26,-4.86,8.59,1005,1299,1669,1109,496,CAR
3.65,-3.22,9.92,1155,1267,128,0,1392,-5.02,-4.94,8.36,1008,1316,1687,1104,496,CAR
3.61,-3.14,9.89,1157,1297,125,0,1399,-5.02,-4.82,8.2,1018,1301,1673,1099,499,CAR
3.61,-3.14,9.92,1168,1277,126,0,1386,-4.98,-4.94,8.32,1005,1299,1671,1110,496,CAR
3.65,-3.14,9.89,1155,1279,128,0,1374,-5.14,-4.9,8.24,996,1297,1685,1108,499,CAR
3.65,-3.14,9.89,1162,1273,123,0,1395,-5.1,-4.9,8.2,1005,1307,1690,1105,498,CAR
3.61,-3.18,9.89,1151,1290,131,0,1389,-5.1,-4.9,8.28,1008,1307,1680,1063,497,CAR
3.53,-3.18,9.92,1153,1277,126,0,1392,-5.02,-4.9,8.28,1011,1299,1670,1109,496,CAR
3.65,-3.18,9.85,1168,1284,126,0,1393,-5.06,-4.9,8.28,1006,1297,1680,1104,497,CAR
3.65,-3.18,9.89,1152,1282,123,0,1393,-5.1,-4.98,8.36,999,1298,1664,1118,498,CAR
3.65,-3.18,9.85,1169,1277,117,0,1374,-5.06,-4.9,8.36,1005,1294,1680,1103,499,CAR
3.65,-3.3,9.92,1162,1280,133,0,1379,-5.02,-4.82,8.24,1003,1299,1674,1120,496,CAR
3.65,-3.22,9.92,1145,1294,121,0,1382,-5.3,-4.9,8.32,992,1309,1679,1109,496,CAR
4.04,-2.86,9.69,1177,1263,125,0,1398,-5.14,-4.67,8.75,1008,1297,1680,1095,497,CAR
4.39,-3.02,9.45,1146,1295,126,0,1393,-5.57,-5.02,7.65,1007,1311,1679,1104,496,CAR
3.41,-2.71,10.83,1169,1279,119,0,1374,-4.94,-5.22,8.16,998,1297,1675,1108,496,CAR
3.92,-3.1,9.92,1165,1296,128,0,1371,-5.06,-5.3,9.41,1008,1301,1679,1096,497,CAR
6.04,-4.82,10.2,1172,1274,122,0,1373,-4.9,-6.28,7.73,1012,1313,1680,1104,496,CAR
5.18,-7.18,9.49,1152,1280,128,0,1379,-5.81,-8.39,7.77,1002,1296,1675,1104,496,CAR
5.3,-9.14,8.28,1168,1287,128,0,1399,-3.41,-9.49,6.24,1005,1296,1685,1099,496,CAR
2.51,-7.3,6.94,1165,1277,122,0,1392,-2.98,-9.73,6.32,988,1305,1664,1111,496,CAR
5.22,-8.83,5.37,1162,1287,128,0,1370,-2.35,-8.24,5.37,980,1299,1679,1106,496,CAR
6.51,-6.55,4.04,1143,1283,117,0,1369,-4.71,-8.28,5.33,986,1296,1680,1091,496,CAR
4.94,-7.26,3.69,1177,1282,114,0,1392,-2.55,-6.9,4.98,979,1289,1677,1104,498,CAR
6.08,-7.14,3.26,1168,1273,118,0,1386,-3.61,-7.92,4.75,976,1264,1669,1088,497,CAR
6.04,-8.67,3.8,1154,1296,114,0,1375,-2.55,-8,5.06,987,1255,1665,1079,495,CAR
6.04,-7.18,3.45,1166,1280,112,0,1375,-6.86,-8.39,5.37,977,1231,1653,1082,496,CAR
7.77,-7.41,1.1,1153,1287,103,0,1389,-10.08,-8.59,6.04,960,1210,1637,1081,495,CAR
7.49,-7.18,0.16,1157,1283,94,0,1392,-9.69,-9.45,5.14,955,1181,1616,1072,493,CAR
7.3,-7.41,-0.71,1166,1269,91,0,1379,-7.81,-8.28,4.12,961,1165,1629,1061,490,CAR
8.98,-8.2,-0.55,1161,1276,95,0,1381,-3.45,-5.06,3.37,964,1159,1623,1060,487,CAR
14.44,-6.86,0.31,1170,1275,87,0,1393,-1.1,-2.47,4.51,960,1150,1616,1059,491,CAR
16.2,-5.06,2.24,1153,1278,90,0,1391,-0.75,-2.08,3.96,957,1161,1613,1061,489,CAR
10.9,-3.57,2.67,1169,1279,89,0,1399,-4.79,-2.08,2.63,955,1168,1628,1059,493,CAR
6.75,-1.57,1.96,1166,1269,97,0,1378,-9.26,-1.57,-0.2,951,1159,1627,1070,496,CAR
3.57,0.16,2.94,1163,1278,97,0,1374,-11.85,-1.61,-1.84,961,1159,1633,1053,495,CAR
2.35,0.75,4.28,1175,1280,96,0,1402,-13.38,-1.57,-1.73,929,1163,1615,1063,495,CAR
2.12,1.37,3.06,1168,1296,94,0,1378,-13.45,-1.92,-0.82,959,1152,1616,1083,496,CAR
7.02,1.22,1.92,1168,1303,97,0,1379,-13.18,-1.41,-0.71,944,1162,1616,1070,496,CAR
11.41,1.26,-1.18,1143,1294,94,0,1378,-11.92,-0.94,1.61,953,1165,1628,1077,494,CAR
16.36,1.26,-2.24,1183,1275,96,0,1383,-7.81,-0.55,3.33,943,1166,1616,1063,494,CAR
18.48,1.92,-0.2,1172,1279,101,0,1383,-2.79,0.24,5.02,958,1167,1635,1071,491,CAR
16.04,0.75,0.67,1164,1282,90,0,1397,-1.73,-0.12,5.26,957,1165,1616,1077,493,CAR
12.83,0.94,0.75,1166,1283,99,0,1382,-5.53,0.08,3.57,955,1168,1615,1073,496,CAR
9.18,1.29,1.8,1163,1280,97,0,1378,-9.53,-1.02,2.2,963,1168,1627,1072,496,CAR
5.41,2.47,3.26,1153,1296,94,0,1378,-12.36,-0.63,0.27,960,1150,1617,1072,496,CAR
2.24,2.43,4,1169,1264,93,0,1405,-15.06,-0.67,-1.06,954,1168,1617,1085,494,CAR
2.24,2.59,2.9,1169,1267,96,0,1405,-15.26,-1.14,0.51,959,1167,1627,1072,496,CAR
7.02,2.24,2.51,1153,1296,98,0,1372,-12.83,-0.78,1.26,959,1157,1613,1059,493,CAR
10.71,2.12,-0.67,1155,1283,94,0,1381,-10.47,-1.57,1.57,958,1167,1593,1056,493,CAR
14.04,2.24,-2.51,1158,1296,96,0,1378,-6.71,-0.71,3.8,954,1158,1598,1072,491,CAR
16.95,2.9,-1.06,1174,1292,93,0,1380,-3.69,0.24,5.49,960,1169,1599,1051,489,CAR
14.47,2.55,0.9,1168,1281,98,0,1378,-3.18,0.35,5.49,947,1168,1599,1071,491,CAR
11.73,2.16,1.49,1182,1290,98,0,1392,-5.81,0.31,4.24,963,1166,1605,1043,493,CAR
7.41,1.73,1.96,1152,1281,96,0,1375,-9.81,0.51,2.82,969,1170,1602,1066,491,CAR
3.53,1.92,2.94,1152,1275,91,0,1375,-12.71,0.82,0.51,974,1158,1600,1058,493,CAR
3.8,1.53,2.59,1150,1291,96,0,1399,-12.47,-0.24,2,966,1155,1603,1051,494,CAR
5.92,2.67,2.98,1152,1279,109,0,1375,-8.51,-0.31,2.75,965,1194,1619,1072,494,CAR
7.3,0.75,3.26,1167,1301,117,0,1378,-7.81,-0.35,3.65,965,1232,1633,1072,496,CAR
10.16,-0.12,5.53,1168,1280,117,0,1376,-7.57,-1.41,5.02,960,1259,1651,1081,491,CAR
10.43,-1.49,5.61,1169,1283,118,0,1382,-8.12,-2.08,5.22,985,1263,1642,1100,491,CAR
9.49,-3.77,6.12,1167,1282,115,0,1392,-7.57,-3.3,5.81,976,1257,1655,1079,496,CAR
9.85,-4.16,7.53,1156,1291,111,0,1378,-7.85,-4.04,5.92,976,1280,1647,1091,496,CAR
8.39,-4.39,7.69,1171,1278,114,0,1398,-8.51,-4.67,6.9,951,1264,1642,1079,496,CAR
6.51,-5.81,6.71,1182,1266,113,0,1393,-8.12,-4.12,7.18,951,1265,1646,1088,496,CAR
6.32,-8.83,6.16,1162,1307,121,0,1375,-6.67,-6.24,6.59,942,1264,1648,1095,496,CAR
5.02,-8.9,5.41,1161,1286,117,0,1379,-7.3,-7.14,6.35,938,1265,1651,1095,496,CAR
4.86,-8.55,5.26,1173,1275,117,0,1392,-5.69,-7.45,6.04,949,1281,1648,1086,502,CAR
4.86,-8.39,5.26,1159,1296,122,0,1376,-4.71,-7.34,5.84,947,1264,1648,1085,494,CAR
4.67,-8.79,5.18,1163,1264,119,0,1396,-5.02,-7.65,5.69,955,1270,1650,1085,496,CAR
4.51,-8.59,5.06,1157,1297,115,0,1379,-4.63,-7.65,5.26,945,1268,1658,1091,496,CAR
4.82,-8.55,5.14,1152,1279,117,0,1383,-4.98,-7.57,5.37,948,1287,1660,1098,496,CAR
4.9,-8.51,5.18,1169,1270,118,0,1378,-4.94,-7.61,5.45,943,1274,1648,1088,494,CAR
4.9,-8.36,5.33,1150,1282,119,0,1389,-4.98,-7.57,5.41,958,1275,1648,1087,496,CAR
5.06,-8.32,5.26,1167,1307,112,0,1383,-5.14,-7.49,5.53,950,1280,1653,1103,496,CAR
5.02,-8.28,5.1,1180,1271,113,0,1391,-4.79,-7.57,5.33,944,1267,1654,1104,496,CAR
5.06,-8.24,5.14,1173,1291,112,0,1402,-4.75,-7.53,5.26,970,1286,1647,1088,496,CAR
5.49,-8.39,5.26,1155,1292,115,0,1398,-5.1,-7.61,5.45,947,1264,1648,1089,497,CAR
7.73,-8.39,6.35,1158,1299,125,0,1378,-5.92,-7.69,6.16,949,1280,1648,1087,495,CAR
8.9,-8,6.75,1179,1276,114,0,1381,-7.77,-6.94,6.9,951,1265,1641,1087,496,CAR
10.16,-6.43,5.88,1167,1295,115,0,1378,-9.14,-7.41,6.71,952,1271,1649,1088,496,CAR
7.02,-4.94,3.33,1158,1296,112,0,1378,-9.14,-7.49,5.73,971,1266,1653,1087,498,CAR
7.22,-3.53,1.18,1159,1267,103,0,1401,-9.57,-7.02,4.55,957,1232,1630,1076,494,CAR
7.65,-2.55,0.31,1152,1296,94,0,1373,-7.77,-4.75,4.2,970,1209,1617,1074,494,CAR
9.22,-2.39,0.2,1123,1285,90,0,1380,-6.32,-4.08,3.53,951,1178,1614,1043,494,CAR
13.61,0.27,0.9,1157,1293,90,0,1370,-3.33,-2.55,4.98,943,1153,1595,1018,487,CAR
16.55,0.24,1.18,1167,1275,91,0,1402,-0.63,-0.86,4.43,944,1153,1578,1019,483,CAR
11.85,1.1,1.37,1153,1296,87,0,1377,-5.57,-0.78,3.14,937,1154,1583,1013,480,CAR
8.12,1.26,2.47,1164,1296,87,0,1379,-8.9,-1.65,0.12,932,1160,1534,1008,478,CAR
5.49,1.06,3.77,1152,1277,85,0,1395,-12.32,-1.29,-1.61,938,1168,1573,1006,479,CAR
2.39,1.1,3.57,1167,1271,86,0,1398,-15.69,-1.1,-0.67,944,1179,1578,1008,479,CAR
4.39,2,2.86,1163,1270,92,0,1402,-15.1,-1.88,0.82,936,1161,1584,1008,479,CAR
8.63,1.8,1.84,1152,1280,91,0,1374,-12,-1.69,0.98,951,1165,1578,1008,485,CAR
11.61,1.22,-0.67,1152,1298,92,0,1379,-9.26,-1.37,1.65,947,1158,1600,1010,482,CAR
14.98,2,-1.96,1152,1292,90,0,1383,-5.81,-1.06,3.45,935,1168,1595,1019,481,CAR
16.44,2.24,-0.04,1153,1279,93,0,1374,-3.45,-0.39,5.33,944,1168,1570,1018,486,CAR
14.51,1.41,0.08,1212,1264,88,0,1408,-2.47,-0.12,5.02,942,1163,1587,1023,484,CAR
12.12,2.2,0.71,1171,1277,91,0,1385,-6.55,-0.78,3.45,944,1168,1588,1019,482,CAR
9.69,1.8,1.61,1166,1274,89,0,1380,-8.71,-0.94,1.61,945,1161,1583,1019,482,CAR
5.06,1.96,3.3,1168,1278,86,0,1402,-12.59,-0.08,0.04,951,1173,1587,1023,481,CAR
2.31,2.12,3.61,1157,1287,89,0,1378,-14.63,-0.75,0.59,943,1185,1594,1039,479,CAR
3.61,3.18,2.71,1165,1285,90,0,1381,-14.12,-1.18,1.37,935,1167,1589,1019,481,CAR
8.71,2.86,2.51,1168,1296,93,0,1404,-12.2,-0.82,2.04,946,1176,1587,1018,483,CAR
10.4,1.96,-0.39,1154,1287,111,0,1392,-9.96,-0.43,2.79,940,1169,1588,1035,483,CAR
12.67,2.35,-2.12,1152,1271,86,0,1390,-6.9,-0.08,4.2,943,1168,1584,1023,485,CAR
16.4,3.02,-0.75,1161,1290,87,0,1377,-4.55,0.27,5.49,939,1175,1586,1019,491,CAR
15.3,2.43,0.12,1162,1284,90,0,1375,-3.3,0.55,5.06,946,1168,1600,1040,483,CAR
14.16,1.53,0.35,1155,1274,91,0,1366,-6.98,-0.24,3.77,940,1175,1600,1020,482,CAR
8.63,1.84,0.08,1157,1269,87,0,1401,-8.63,-0.24,1.14,944,1158,1586,1008,483,CAR
4.35,1.77,1.29,1153,1294,87,0,1396,-11.92,0.24,0.35,943,1168,1598,1015,479,CAR
4.67,1.77,2.31,1168,1281,102,0,1399,-12.43,-0.71,1.02,933,1179,1585,1042,480,CAR
6.2,1.8,1.96,1168,1296,96,0,1375,-9.96,-1.26,1.18,925,1167,1590,1015,485,CAR
7.14,1.73,2.79,1163,1294,107,0,1377,-8.55,-1.14,1.33,919,1162,1599,1023,484,CAR
8.87,1.18,3.69,1178,1270,109,0,1391,-7.85,-1.49,4.08,906,1180,1600,1046,485,CAR
10.08,0.67,5.41,1159,1282,115,0,1381,-7.02,-1.41,5.84,935,1197,1616,1049,489,CAR
11.38,-1.06,5.92,1174,1283,116,0,1382,-6.75,-1.37,6.75,948,1220,1626,1055,487,CAR
10.94,-2.55,6.32,1153,1300,112,0,1393,-6.71,-2.35,8.36,945,1248,1637,1072,493,CAR
7.85,-3.53,8.08,1177,1274,114,0,1393,-6.59,-2.75,9.26,970,1274,1642,1083,491,CAR
7.61,-5.84,7.1,1151,1296,115,0,1392,-6.08,-3.26,9.18,955,1284,1661,1078,491,CAR
6.98,-6.86,6.75,1166,1295,121,0,1367,-3.88,-5.06,9.26,949,1285,1662,1079,491,CAR
7.1,-8.04,6.67,1152,1296,112,0,1379,-4.59,-5.57,9.73,951,1293,1646,1077,487,CAR
6.08,-8.24,5.73,1167,1307,118,0,1378,-6.75,-6.39,9.14,944,1295,1665,1083,491,CAR
5.61,-8.87,5.02,1154,1275,116,0,1403,-3.65,-5.84,7.65,933,1275,1647,1085,493,CAR
4.16,-8.9,4.59,1173,1275,115,0,1379,-4.71,-6.55,6.9,928,1277,1648,1085,494,CAR
4.31,-8.98,4.9,1155,1295,116,0,1399,-5.33,-7.96,6.67,924,1280,1664,1077,494,CAR
4.12,-9.1,4.9,1153,1292,116,0,1383,-4.75,-8,6.08,921,1275,1646,1081,496,CAR
4.12,-8.98,4.86,1154,1290,118,0,1378,-4.31,-7.65,5.69,937,1281,1655,1077,496,CAR
4.35,-8.9,5.02,1152,1294,118,0,1380,-4.47,-7.65,5.84,933,1273,1649,1084,494,CAR
4.71,-8.71,5.06,1161,1287,129,0,1376,-4.35,-7.69,5.88,933,1270,1649,1088,493,CAR
4.39,-8.63,5.1,1169,1273,113,0,1377,-4.16,-7.65,5.96,938,1266,1646,1081,495,CAR
4.55,-8.67,5.06,1161,1273,118,0,1401,-4.28,-7.65,6,928,1275,1651,1077,492,CAR
4.98,-8.67,5.22,1189,1305,117,0,1381,-4.31,-7.61,5.81,941,1267,1642,1079,496,CAR
5.45,-8.47,5.45,1166,1296,113,0,1382,-4.51,-7.69,6.28,927,1273,1648,1085,495,CAR
6.08,-8.43,5.53,1159,1280,113,0,1397,-4.82,-7.49,6.47,921,1283,1659,1083,495,CAR
6.67,-7.69,5.14,1153,1271,116,0,1390,-5.18,-7.49,6.39,918,1278,1648,1088,495,CAR
6.71,-7.3,4.94,1152,1295,112,0,1391,-5.33,-7.26,6.12,938,1280,1655,1079,496,CAR
7.69,-6.86,4.94,1169,1290,112,0,1383,-6.28,-7.22,6.28,929,1264,1658,1072,495,CAR
8.47,-6.2,4.71,1179,1282,123,0,1387,-5.92,-6.9,6.43,934,1279,1654,1083,494,CAR
9.02,-5.37,4.55,1183,1276,113,0,1382,-6.79,-6.24,6.63,939,1289,1655,1077,494,CAR
10.51,-4.79,4.31,1174,1280,112,0,1392,-7.02,-5.96,6.35,944,1282,1666,1081,491,CAR
10.47,-3.41,4.04,1149,1279,118,0,1399,-6.9,-5.37,5.53,935,1279,1648,1086,496,CAR
10.16,-2.59,4,1157,1271,111,0,1375,-6.59,-4.63,4.98,944,1269,1641,1088,496,CAR
9.57,-1.41,4.2,1168,1286,117,0,1376,-7.37,-3.69,4.82,944,1282,1659,1091,496,CAR
9.18,-0.43,4.2,1175,1283,125,0,1378,-8.55,-3.69,4.79,927,1273,1648,1088,498,CAR
8.83,0.47,4.24,1165,1274,112,0,1398,-8.94,-3.61,4.71,942,1249,1644,1085,496,CAR
10.2,1.14,4.08,1150,1280,109,0,1389,-8.2,-3.14,4.39,918,1234,1634,1072,496,CAR
9.81,1.77,3.92,1175,1283,107,0,1395,-6.79,-2.63,4.04,918,1228,1627,1073,494,CAR
8.28,2.16,4.2,1175,1278,99,0,1405,-6.51,-3.06,3.26,919,1222,1616,1072,492,CAR
5.77,2.59,4.28,1171,1273,96,0,1394,-8.87,-3.3,3.57,924,1227,1624,1067,492,CAR
5.92,2.9,3.33,1171,1268,95,0,1386,-10.08,-3.14,4.51,934,1215,1607,1071,495,CAR
7.77,3.26,3.1,1155,1298,95,0,1386,-10.98,-3.3,4.75,934,1227,1609,1057,489,CAR
10,2.71,2.35,1158,1270,94,0,1391,-10.16,-3.06,4.94,923,1217,1584,1046,487,CAR
10.43,2.79,0.63,1168,1281,91,0,1389,-9.38,-2.71,4.86,933,1218,1584,1043,490,CAR
10.36,2.31,-0.43,1170,1294,97,0,1390,-8.55,-2.04,4.94,937,1217,1581,1040,486,CAR
10.04,1.41,-1.06,1181,1275,94,0,1378,-8.59,-2,5.49,933,1225,1574,1033,489,CAR
10.36,1.18,-2.08,1157,1277,91,0,1390,-6.86,-1.14,6.2,944,1200,1584,1023,491,CAR
10.63,1.26,-2.71,1153,1291,92,0,1389,-6.12,-1.26,7.34,939,1236,1589,1019,485,CAR
11.92,1.41,-2.12,1155,1282,94,0,1374,-4.51,-0.98,8.47,930,1234,1585,1040,482,CAR
11.69,1.22,-1.92,1151,1284,98,0,1397,-4.2,-0.47,8.16,933,1226,1578,1023,481,CAR
11.61,1.96,-1.61,1181,1275,103,0,1376,-4.82,-0.67,8.12,913,1232,1563,1023,481,CAR
11.57,2.12,-0.55,1164,1281,86,0,1392,-6.79,-0.71,7.37,951,1241,1574,1021,483,CAR
10.79,2.31,0.43,1168,1284,102,0,1385,-7.73,-0.31,6.04,949,1232,1565,1010,486,CAR
9.57,2.55,1.65,1162,1283,97,0,1385,-9.1,-0.2,4.94,954,1223,1566,1023,490,CAR
8.59,2.71,2.79,1153,1289,105,0,1381,-9.34,-0.27,3.84,944,1230,1575,1022,494,CAR
7.57,2.82,3.88,1177,1283,102,0,1380,-10.36,0,2.43,944,1226,1584,1051,493,CAR
6.83,2.47,4.47,1156,1307,99,0,1381,-11.69,0.04,2.51,941,1217,1587,1042,499,CAR
7.02,3.14,4.28,1168,1270,98,0,1377,-12,-0.59,2.82,933,1216,1577,1047,495,CAR
8.59,2.43,3.77,1164,1255,98,0,1376,-10.87,-0.12,2.86,938,1208,1585,1040,494,CAR
9.57,2.31,2.39,1169,1279,97,0,1382,-10.63,-0.31,3.96,928,1207,1584,1044,485,CAR
10.43,2.43,1.61,1155,1290,96,0,1391,-9.38,-0.08,5.02,925,1200,1578,1047,493,CAR
10.75,2.28,0.71,1170,1298,96,0,1403,-8.43,-0.24,6,922,1195,1599,1044,486,CAR
10.9,1.96,-0.04,1150,1302,100,0,1407,-7.06,0.08,6.98,930,1200,1584,1040,511,CAR
12,1.88,-0.47,1162,1289,99,0,1379,-5.02,-0.12,8,935,1212,1585,1038,491,CAR
12.83,1.88,-0.08,1154,1275,95,0,1408,-2.86,-0.51,8.32,923,1206,1573,1040,491,CAR
12.28,1.84,0.04,1157,1299,102,0,1381,-3.77,-0.24,7.61,921,1197,1583,1040,493,CAR
11.18,2.35,0.08,1157,1271,96,0,1399,-6.43,-0.08,7.85,942,1201,1595,1050,490,CAR
10.24,2.47,0.94,1167,1264,105,0,1375,-7.81,0,6.86,946,1197,1583,1047,490,CAR
9.41,2.71,1.84,1170,1281,106,0,1379,-9.73,0,5.22,932,1162,1589,1040,489,CAR
7.73,3.22,2.55,1156,1294,97,0,1388,-10.08,0.12,3.69,949,1200,1575,1050,485,CAR
6.51,3.37,3.22,1181,1286,110,0,1375,-10.9,0.31,3.61,945,1201,1591,1053,486,CAR
6.04,3.61,3.18,1152,1289,101,0,1365,-11.92,-0.08,3.92,947,1184,1578,1040,490,CAR
7.57,3.45,3.37,1156,1265,97,0,1395,-11.26,-0.2,3.96,934,1183,1577,1044,494,CAR
9.1,3.69,3.02,1168,1274,98,0,1390,-10.4,0.04,4.51,933,1194,1574,1040,495,CAR
9.77,2.9,2.43,1152,1296,98,0,1387,-9.26,0.47,5.26,946,1191,1577,1046,496,CAR
9.77,2,2.12,1167,1301,97,0,1377,-7.69,0.12,6.16,934,1200,1585,1051,493,CAR
11.14,2.39,0.63,1179,1296,97,0,1392,-6.55,0.2,7.02,939,1199,1584,1051,487,CAR
12.16,2,0.98,1173,1279,99,0,1408,-4.79,0.86,7.06,941,1200,1584,1047,490,CAR
10.67,1.41,0.98,1174,1290,101,0,1396,-5.33,0.55,6.98,938,1194,1584,1055,490,CAR
9.85,1.1,0.75,1151,1269,98,0,1397,-7.06,0.86,7.22,947,1201,1611,1054,490,CAR
9.69,1.33,1.49,1155,1286,99,0,1373,-6.63,1.14,8.2,946,1211,1601,1057,487,CAR
9.34,1.65,2.24,1136,1282,103,0,1403,-5.41,1.77,8.32,945,1240,1616,1069,495,CAR
9.57,1.22,3.1,1170,1276,110,0,1398,-4.35,2.24,8.9,938,1238,1600,1074,494,CAR
9.61,0.71,3.96,1153,1276,112,0,1382,-4.79,1.84,9.26,947,1257,1632,1072,496,CAR
9.49,0,4.51,1168,1296,108,0,1387,-5.1,1.61,9.3,955,1275,1639,1072,496,CAR
9.77,-0.43,5.1,1147,1296,112,0,1375,-4.82,0.67,9.81,960,1283,1648,1079,496,CAR
8.94,-0.86,5.81,1152,1286,111,0,1389,-4.86,0.12,10.32,975,1293,1648,1074,496,CAR
9.3,-1.1,6.08,1153,1279,117,0,1373,-3.14,-0.16,10.43,965,1290,1648,1077,494,CAR
8.12,-2.24,7.18,1153,1281,122,0,1392,-3.53,-1.22,11.1,967,1294,1648,1082,493,CAR
7.45,-3.22,7.1,1163,1292,121,0,1377,-2.59,-1.53,11.41,954,1295,1651,1087,491,CAR
6.83,-4.47,7.37,1171,1296,125,0,1385,-2.71,-2.63,11.57,959,1313,1668,1083,496,CAR
6.63,-5.14,7.85,1152,1298,128,0,1376,-1.37,-2.82,11.41,959,1299,1657,1088,497,CAR
6.86,-5.53,7.69,1164,1295,122,0,1381,-2.08,-3.8,11.45,962,1306,1658,1089,498,CAR
6.16,-6.39,7.61,1156,1296,121,0,1391,-0.9,-4.12,10.75,958,1314,1679,1090,498,CAR
5.41,-6.24,7.45,1193,1295,126,0,1402,-1.77,-5.1,10,965,1303,1650,1088,496,CAR
5.26,-6.79,7.45,1167,1296,128,0,1380,-1.26,-5.69,9.81,971,1311,1671,1090,498,CAR
4.63,-6.94,7.18,1152,1286,126,0,1392,-1.69,-6.51,9.45,961,1329,1665,1092,498,CAR
5.02,-8.39,6,1154,1293,128,0,1377,-2.16,-6.63,8.71,976,1307,1667,1089,499,CAR
5.26,-7.49,6.98,1154,1286,126,0,1378,-1.96,-6.98,8.47,974,1318,1678,1089,496,CAR
4.59,-8.55,5.73,1189,1267,123,0,1395,-1.41,-7.34,7.96,963,1309,1649,1077,498,CAR
4.43,-8.43,5.65,1158,1296,126,0,1390,-1.84,-7.53,7.96,961,1315,1674,1097,498,CAR
4.35,-8.63,5.49,1162,1279,130,0,1383,-1.88,-7.45,7.92,964,1326,1648,1090,498,CAR
4.51,-8.47,5.65,1170,1280,123,0,1375,-2.2,-7.49,7.92,963,1329,1655,1091,499,CAR
4.47,-8.51,5.49,1168,1297,126,0,1403,-2.12,-7.34,8,971,1323,1680,1098,497,CAR
4.16,-8.59,5.53,1143,1279,125,0,1377,-2.43,-7.41,8.04,976,1307,1659,1082,499,CAR
3.96,-8.47,5.53,1168,1271,125,0,1377,-2.28,-7.3,7.88,961,1311,1659,1095,498,CAR
4.28,-8.51,5.65,1173,1280,122,0,1379,-2.24,-7.41,7.92,971,1319,1679,1093,497,CAR
